"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
2817,295,"Nonmetro","Rural metro-adjacent","5","Nonspecialized",0.353,0.074,0.292,0.121,0.518,0.215,0.194,0.254323499,0.372329603,0.260427263,0.112919634,11,11,0.352,0.27,0.151,0.122,0.09,0.35,11,18.28,32.14,6529,4350,"b",0.438,"< 2,500","adjacent"
186,210,"Metro","Metro > 1 million","1","Nonspecialized",0.511,0.05,0.156,0.038,0.514,0.203,0.155,0.08249497,0.241448692,0.206237425,0.469818913,10,7,0.211,0.146,0.068,0.079,0.166,0.239,11,1.28,5.25,829,809,"b",0.36,"> 1,000,000","metro"
4512,292,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.438,0.135,0.317,0.105,0.498,0.319,0.093,0.317048853,0.253240279,0.290129611,0.139581256,17,6,0.304,0.143,0.079,0.05,0.189,0.212,10,8.22,21,2290,2359,"b",0.682,"250,000 - 1,000,000","metro"
155,305,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.492,0.06,0.179,0.043,0.512,0.225,0.159,0.105210421,0.305611222,0.358717435,0.230460922,11,10,0.316,0.182,0.105,0.077,0.198,0.226,13,2.7,7.78,1269,1689,"a",0.157,"> 1,000,000","metro"
334,274,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.464,0.051,0.117,0.056,0.515,0.201,0.189,0.106106106,0.442442442,0.235235235,0.216216216,10,12,0.325,0.224,0.115,0.079,0.124,0.258,14,0.6,15.25,1879,1360,"a",0.088,"250,000 - 1,000,000","metro"
2671,305,"Nonmetro","Urban >20,000 metro-adjacent","5","Mining-dependent",0.479,0.062,0.29,0.15,0.507,0.257,0.14,0.166332665,0.328657315,0.308617234,0.196392786,13,9,0.322,0.223,0.121,0.105,0.167,0.337,10,8.16,31.17,5359,3479,"b",0.366,">20,000","adjacent"
1776,232,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.493,0.065,0.231,0.076,0.517,0.232,0.135,0.116302187,0.245526839,0.2972167,0.340954274,12,8,0.287,0.163,0.097,0.089,0.144,0.223,13,7,11.35,1859,1280,"a",0.459,"250,000 - 1,000,000","metro"
4383,257,"Nonmetro","Urban >20,000 metro-adjacent","5","Federal/State government-dependent",0.313,0.086,0.198,0.101,0.42,0.177,0.195,0.136363636,0.384387352,0.322134387,0.157114625,8,12,0.222,0.266,0.095,0.078,0.133,0.19,13,3.57,12.72,3680,2150,"b",0.198,">20,000","adjacent"
637,195,"Metro","Metro <250k","2","Federal/State government-dependent",0.584,0.033,0.119,0.033,0.493,0.209,0.095,0.059118236,0.172344689,0.25751503,0.511022044,13,5,0.235,0.138,0.061,0.063,0.222,0.173,11,2.3,5.64,489,589,"a",0.149,"< 250,000","metro"
3597,307,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.505,0.046,0.232,0.047,0.524,0.187,0.123,0.164634146,0.233739837,0.245934959,0.355691057,13,9,0.296,0.182,0.101,0.12,0.169,0.223,12,19.6,9.25,810,989,"a",0.575,"> 1,000,000","metro"
5131,289,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.494,0.048,0.153,0.066,0.501,0.199,0.196,0.096774194,0.474798387,0.252016129,0.17641129,10,12,0.314,0.271,0.11,0.055,0.217,0.265,13,2.74,22.42,2790,1970,"b",0.01,"2,500 - <20,000","adjacent"
6144,249,"Metro","Metro > 1 million","1","Mining-dependent",0.505,0.056,0.346,0.152,0.503,0.271,0.096,0.201789264,0.234592445,0.268389662,0.295228628,16,6,0.291,0.166,0.075,0.093,0.164,0.223,9,10.37,12.26,1679,1760,"b",0.664,"> 1,000,000","metro"
2751,296,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.438,0.062,0.363,0.137,0.463,0.227,0.175,0.299196787,0.37248996,0.227911647,0.100401606,13,11,0.333,0.202,0.116,0.097,0.122,0.314,10,3.8,25.09,2799,2190,"a",0.366,">20,000","adjacent"
381,340,"Metro","Metro <250k","2","Nonspecialized",0.456,0.062,0.215,0.08,0.483,0.212,0.134,0.129224652,0.335984095,0.313121272,0.22166998,12,11,0.312,0.228,0.086,0.087,0.169,0.272,14,4.1,12.96,1830,1190,"a",0.121,"< 250,000","metro"
5303,339,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.49,0.048,0.232,0.068,0.514,0.214,0.147,0.155085599,0.304128902,0.3081571,0.232628399,15,11,0.353,0.26,0.114,0.1,0.133,0.261,13,9.2,9.95,1639,1259,"a",0.357,"250,000 - 1,000,000","metro"
2707,223,"Metro","Metro <250k","2","Federal/State government-dependent",0.44,0.248,0.295,0.11,0.482,0.289,0.112,0.34040404,0.215151515,0.307070707,0.137373737,18,6,0.235,0.12,0.07,0.065,0.162,0.224,9,2.22,15.29,3219,4209,"b",0.895,"< 250,000","metro"
2218,352,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.321,0.08,0.223,0.063,0.512,0.218,0.159,0.226358149,0.369215292,0.292756539,0.11167002,13,13,0.395,0.267,0.155,0.116,0.045,0.356,13,6.4,17.37,3899,1369,"a",0.018,"2,500 - <20,000","nonadjacent"
3748,252,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.391,0.075,0.221,0.051,0.503,0.192,0.291,0.171198389,0.374622356,0.266868077,0.187311178,10,14,0.261,0.168,0.141,0.09,0.043,0.285,14,6.7,20.88,3379,1499,"a",0.043,">20,000","adjacent"
5957,304,"Metro","Metro > 1 million","1","Nonspecialized",0.481,0.049,0.206,0.088,0.508,0.277,0.12,0.110453649,0.302761341,0.357988166,0.228796844,12,7,0.332,0.236,0.109,0.082,0.117,0.301,13,4.04,20.71,2869,3900,"b",0.286,"> 1,000,000","metro"
4040,225,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.395,0.085,0.283,0.076,0.499,0.242,0.135,0.186390533,0.312623274,0.328402367,0.172583826,11,8,0.285,0.224,0.086,0.084,0.115,0.244,10,10.53,21.47,6010,3350,"b",0.634,"250,000 - 1,000,000","metro"
5515,216,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.57,0.055,0.081,0.025,0.496,0.196,0.138,0.059,0.274,0.28,0.387,8,6,0.238,0.14,0.075,0.072,0.194,0.172,11,1.1,7.59,2160,1780,"a",0.129,"> 1,000,000","metro"
1589,254,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.544,0.031,0.182,0.072,0.51,0.251,0.153,0.09970385,0.336623889,0.324777887,0.238894373,13,10,0.324,0.18,0.107,0.081,0.158,0.252,10,4.7,8.39,1789,1239,"b",0.155,">20,000","nonadjacent"
1,257,"Metro","Metro <250k","2","Mining-dependent",0.556,0.039,0.26,0.143,0.503,0.272,0.101,0.164133739,0.234042553,0.342451874,0.259371834,19,7,0.288,0.19,0.09,0.082,0.181,0.265,10,2.3,19.79,2010,2480,"a",0.503,"< 250,000","metro"
3172,330,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.411,0.041,0.314,0.124,0.524,0.216,0.168,0.160358566,0.337649402,0.289840637,0.212151394,13,11,0.331,0.257,0.12,0.078,0.089,0.277,10,7.4,22.58,2940,2410,"a",0.201,"2,500 - <20,000","adjacent"
31,276,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.459,0.07,0.215,0.054,0.536,0.241,0.128,0.143856144,0.260739261,0.284715285,0.310689311,14,9,0.362,0.185,0.137,0.117,0.144,0.287,13,13.06,14.94,1680,1119,"b",0.614,"250,000 - 1,000,000","metro"
506,268,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.423,0.054,0.3,0.084,0.502,0.268,0.147,0.215291751,0.26861167,0.334004024,0.182092555,14,10,0.311,0.222,0.112,0.082,0.152,0.269,9,11.8,19.54,2990,1489,"a",0.605,">20,000","nonadjacent"
4902,334,"Metro","Metro 250k - 1 million","2","Mining-dependent",0.437,0.09,0.252,0.056,0.519,0.272,0.126,0.226600985,0.425615764,0.21773399,0.130049261,16,10,0.387,0.206,0.119,0.12,0.132,0.342,11,8.4,22.72,2050,1839,"a",0.374,"250,000 - 1,000,000","metro"
2432,195,"Metro","Metro > 1 million","1","Nonspecialized",0.53,0.051,0.189,0.09,0.501,0.276,0.076,0.059183673,0.148979592,0.285714286,0.506122449,12,4,0.247,0.092,0.077,0.082,0.134,0.197,10,1.84,7.57,1690,1090,"b",0.368,"> 1,000,000","metro"
3078,268,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.486,0.043,0.117,0.039,0.516,0.215,0.147,0.097706879,0.300099701,0.30109671,0.30109671,12,10,0.264,0.189,0.121,0.086,0.151,0.242,11,4.4,4.57,1350,1430,"a",0.205,"250,000 - 1,000,000","metro"
4408,248,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.454,0.07,0.158,0.045,0.5,0.205,0.186,0.123015873,0.404761905,0.31547619,0.156746032,9,10,0.34,0.257,0.113,0.081,0.166,0.28,10,2.7,17.62,5170,1360,"a",0.032,"2,500 - <20,000","adjacent"
6025,261,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.459,0.046,0.19,0.058,0.519,0.224,0.164,0.108433735,0.286144578,0.348393574,0.257028112,12,11,0.29,0.21,0.132,0.089,0.158,0.243,13,9.3,9.06,1720,1110,"a",0.254,"250,000 - 1,000,000","metro"
867,291,"Nonmetro","Urban >20,000 metro-adjacent","3","Federal/State government-dependent",0.413,0.073,0.263,0.105,0.483,0.218,0.17,0.148554337,0.353938185,0.348953141,0.148554337,12,12,0.342,0.241,0.119,0.091,0.169,0.307,12,4.89,34.88,2700,2169,"b",0.246,">20,000","adjacent"
4227,209,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Federal/State government-dependent",0.298,0.147,0.255,0.139,0.495,0.309,0.119,0.229919679,0.341365462,0.322289157,0.106425703,14,8,0.325,0.181,0.154,0.069,0.139,0.246,10,12.11,59.42,1639,2489,"b",0.808,"2,500 - <20,000","adjacent"
5046,352,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.348,0.096,0.211,0.056,0.511,0.219,0.156,0.231707317,0.37398374,0.294715447,0.099593496,13,12,0.39,0.257,0.16,0.101,0.051,0.377,13,5.13,22.29,3979,1669,"b",0.011,"2,500 - <20,000","nonadjacent"
562,269,"Metro","Metro <250k","2","Nonspecialized",0.396,0.068,0.153,0.047,0.48,0.239,0.116,0.113207547,0.332671301,0.347567031,0.206554121,18,8,0.296,0.255,0.091,0.068,0.195,0.264,12,1.9,11.31,1240,2219,"a",0.177,"< 250,000","metro"
2682,220,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.503,0.063,0.129,0.042,0.496,0.205,0.157,0.083753784,0.316851665,0.276488396,0.322906155,10,9,0.26,0.179,0.095,0.071,0.196,0.211,10,1.7,9.32,1520,1589,"a",0.201,"250,000 - 1,000,000","metro"
2437,278,"Metro","Metro > 1 million","1","Nonspecialized",0.475,0.038,0.245,0.142,0.497,0.244,0.141,0.113974232,0.274529237,0.352824579,0.258671952,12,8,0.309,0.198,0.104,0.068,0.14,0.282,10,2.15,19.96,3070,2190,"b",0.14,"> 1,000,000","metro"
1582,310,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.44,0.081,0.24,0.073,0.518,0.22,0.164,0.174219537,0.407854985,0.266868077,0.151057402,14,11,0.309,0.232,0.132,0.071,0.124,0.278,13,5.53,21.56,3669,1229,"b",0.067,"2,500 - <20,000","nonadjacent"
3267,304,"Nonmetro","Urban >20,000 metro-adjacent","3","Federal/State government-dependent",0.431,0.084,0.213,0.066,0.505,0.23,0.131,0.159919028,0.299595142,0.340080972,0.200404858,13,10,0.325,0.346,0.126,0.099,0.146,0.289,12,5.18,12,2889,1840,"b",0.443,">20,000","adjacent"
1114,244,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.447,0.059,0.225,0.099,0.493,0.216,0.137,0.101405622,0.28313253,0.34939759,0.266064257,11,8,0.286,0.239,0.105,0.085,0.166,0.249,13,1.56,15.62,4330,1539,"b",0.116,"250,000 - 1,000,000","metro"
3013,289,"Metro","Metro > 1 million","1","Recreation",0.454,0.063,0.164,0.049,0.52,0.221,0.216,0.095095095,0.371371371,0.265265265,0.268268268,14,12,0.254,0.169,0.111,0.066,0.151,0.255,11,1.52,9.97,1660,1990,"b",0.123,"> 1,000,000","metro"
3272,325,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Nonspecialized",0.365,0.118,0.233,0.076,0.518,0.199,0.162,0.235707121,0.253761284,0.328986961,0.181544634,10,10,0.424,0.169,0.162,0.131,0.092,0.341,12,11.34,38.68,2830,2659,"b",0.634,"2,500 - <20,000","nonadjacent"
5152,358,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.403,0.079,0.247,0.055,0.525,0.27,0.14,0.237623762,0.443564356,0.191089109,0.127722772,15,12,0.423,0.247,0.152,0.114,0.149,0.321,10,8.7,25.84,3329,1489,"a",0.441,">20,000","adjacent"
549,175,"Metro","Metro 250k - 1 million","2","Recreation",0.438,0.058,0.262,0.106,0.52,0.158,0.334,0.088062622,0.297455969,0.299412916,0.315068493,7,14,0.205,0.193,0.101,0.073,0.165,0.19,11,4.4,11.19,1439,1259,"a",0.148,"250,000 - 1,000,000","metro"
5198,324,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.446,0.077,0.341,0.124,0.519,0.244,0.127,0.204204204,0.336336336,0.29029029,0.169169169,14,10,0.322,0.17,0.132,0.102,0.081,0.3,12,10.94,22.52,2499,1179,"b",0.416,">20,000","nonadjacent"
5788,216,"Metro","Metro <250k","2","Recreation",0.482,0.068,0.226,0.09,0.507,0.246,0.156,0.083992095,0.286561265,0.398221344,0.231225296,12,9,0.246,0.199,0.094,0.061,0.173,0.179,11,2.28,10.19,1509,1480,"b",0.074,"< 250,000","metro"
2241,243,"Metro","Metro > 1 million","1","Nonspecialized",0.508,0.057,0.222,0.055,0.511,0.242,0.126,0.148111332,0.299204771,0.230616302,0.322067594,12,7,0.24,0.153,0.084,0.082,0.158,0.254,11,5,6.84,1209,1430,"a",0.55,"> 1,000,000","metro"
1981,302,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Manufacturing-dependent",0.434,0.059,0.222,0.071,0.506,0.241,0.16,0.198795181,0.411646586,0.236947791,0.152610442,13,12,0.307,0.261,0.132,0.095,0.095,0.311,14,3.81,26.01,3330,1399,"b",0.069,"2,500 - <20,000","adjacent"
5367,344,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.337,0.093,0.272,0.069,0.449,0.255,0.123,0.23960396,0.362376238,0.263366337,0.134653465,12,11,0.383,0.247,0.142,0.142,0.112,0.358,12,12.62,26.25,8169,6970,"b",0.624,"250,000 - 1,000,000","metro"
4956,271,"Metro","Metro <250k","2","Recreation",0.43,0.058,0.205,0.054,0.509,0.227,0.167,0.106532663,0.283417085,0.32160804,0.288442211,11,10,0.261,0.206,0.111,0.099,0.173,0.28,13,4.18,18.98,2289,1330,"b",0.153,"< 250,000","metro"
4900,309,"Metro","Metro <250k","2","Nonspecialized",0.497,0.062,0.143,0.041,0.508,0.204,0.184,0.100492611,0.35270936,0.355665025,0.191133005,9,11,0.318,0.23,0.106,0.084,0.216,0.244,12,2.6,10.07,1519,1839,"a",0.071,"< 250,000","metro"
3157,359,"Metro","Metro <250k","2","Nonspecialized",0.429,0.061,0.216,0.037,0.518,0.211,0.173,0.098690836,0.391742195,0.321248741,0.188318228,12,13,0.342,0.277,0.144,0.105,0.09,0.33,13,2.3,8.71,1880,1309,"a",0.026,"< 250,000","metro"
651,215,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.419,0.059,0.392,0.137,0.515,0.295,0.097,0.244532803,0.243538767,0.295228628,0.216699801,16,6,0.24,0.149,0.083,0.097,0.171,0.216,10,2.83,11.11,2870,2180,"b",0.87,"250,000 - 1,000,000","metro"
1851,252,"Metro","Metro > 1 million","1","Nonspecialized",0.485,0.049,0.144,0.054,0.506,0.248,0.119,0.086032389,0.269230769,0.349190283,0.295546559,13,8,0.298,0.169,0.107,0.08,0.162,0.206,12,4.9,8.07,2319,1229,"a",0.396,"> 1,000,000","metro"
4144,238,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.458,0.063,0.245,0.11,0.503,0.245,0.111,0.126968504,0.304133858,0.345472441,0.223425197,13,7,0.391,0.229,0.112,0.087,0.159,0.29,13,5.59,22.23,3939,3390,"b",0.326,"250,000 - 1,000,000","metro"
3698,238,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.514,0.047,0.133,0.059,0.527,0.208,0.202,0.079079079,0.259259259,0.312312312,0.349349349,9,11,0.283,0.181,0.116,0.085,0.121,0.26,13,2.8,8.39,1239,820,"a",0.117,"250,000 - 1,000,000","metro"
5787,338,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.383,0.085,0.229,0.077,0.528,0.249,0.153,0.208669355,0.372983871,0.300403226,0.117943548,11,13,0.384,0.209,0.138,0.124,0.089,0.296,13,7.8,39.43,4419,3699,"a",0.468,"2,500 - <20,000","adjacent"
2457,292,"Metro","Metro <250k","2","Nonspecialized",0.341,0.082,0.265,0.116,0.521,0.163,0.339,0.130952381,0.388888889,0.310515873,0.169642857,7,17,0.289,0.232,0.123,0.076,0.153,0.249,11,2.41,24.61,3369,1750,"b",0.077,"< 250,000","metro"
4189,382,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.406,0.069,0.3,0.14,0.508,0.244,0.158,0.18627451,0.394117647,0.287254902,0.132352941,14,13,0.383,0.314,0.143,0.079,0.102,0.359,11,5.5,16.41,3169,3179,"a",0.267,"250,000 - 1,000,000","metro"
906,345,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.431,0.057,0.272,0.067,0.511,0.246,0.144,0.134207871,0.391523713,0.321897074,0.152371342,13,10,0.377,0.218,0.101,0.084,0.135,0.326,11,3.5,15.2,6160,2060,"a",0.11,"250,000 - 1,000,000","metro"
5605,282,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.445,0.058,0.196,0.047,0.533,0.193,0.137,0.119760479,0.250499002,0.29740519,0.332335329,15,10,0.295,0.243,0.117,0.079,0.161,0.235,13,2.7,9.38,969,809,"a",0.346,"250,000 - 1,000,000","metro"
4536,244,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.438,0.077,0.249,0.078,0.512,0.216,0.191,0.251762336,0.327291037,0.298086606,0.12286002,9,12,0.295,0.275,0.134,0.087,0.083,0.327,13,3.78,22.24,3340,2289,"b",0.115,"2,500 - <20,000","adjacent"
2893,271,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.476,0.049,0.165,0.073,0.504,0.225,0.187,0.127144299,0.449041372,0.224016145,0.199798184,12,11,0.32,0.192,0.117,0.068,0.108,0.27,14,4.1,19.29,2290,1680,"a",0.045,">20,000","adjacent"
3032,256,"Metro","Metro > 1 million","1","Nonspecialized",0.519,0.054,0.146,0.037,0.503,0.276,0.122,0.094152626,0.269573835,0.304261645,0.332011893,12,6,0.293,0.168,0.095,0.076,0.237,0.222,13,2.6,7.34,1990,1959,"a",0.318,"> 1,000,000","metro"
2907,386,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.373,0.107,0.268,0.066,0.526,0.268,0.135,0.233870968,0.303427419,0.274193548,0.188508065,16,13,0.404,0.237,0.151,0.142,0.119,0.365,12,21.4,28.52,2760,2360,"a",0.745,">20,000","nonadjacent"
2016,193,"Metro","Metro > 1 million","1","Recreation",0.49,0.051,0.3,0.134,0.519,0.19,0.222,0.120445344,0.252024291,0.29048583,0.337044534,10,11,0.225,0.144,0.098,0.084,0.149,0.229,11,7.9,12.61,1440,1289,"a",0.419,"> 1,000,000","metro"
3422,293,"Nonmetro","Urban >20,000 metro-adjacent","5","Mining-dependent",0.472,0.06,0.244,0.052,0.513,0.197,0.17,0.115694165,0.407444668,0.259557344,0.217303823,11,11,0.338,0.212,0.14,0.091,0.092,0.324,13,3.05,14.22,2140,1410,"b",0.044,">20,000","adjacent"
6018,325,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.375,0.089,0.338,0.098,0.512,0.259,0.132,0.248031496,0.32480315,0.293307087,0.133858268,13,10,0.399,0.251,0.155,0.116,0.089,0.35,12,22.7,34.73,4809,2220,"a",0.727,">20,000","adjacent"
4637,211,"Metro","Metro > 1 million","1","Nonspecialized",0.491,0.051,0.182,0.081,0.504,0.29,0.103,0.073170732,0.198170732,0.269308943,0.459349593,12,5,0.216,0.125,0.095,0.07,0.185,0.182,13,1.38,8.75,2689,2710,"b",0.198,"> 1,000,000","metro"
2903,317,"Metro","Metro <250k","2","Manufacturing-dependent",0.514,0.059,0.207,0.066,0.499,0.235,0.139,0.128614158,0.365902293,0.308075773,0.197407777,13,11,0.383,0.262,0.123,0.08,0.154,0.292,9,3.56,14.67,1880,1459,"b",0.124,"< 250,000","metro"
3148,265,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.474,0.06,0.271,0.095,0.507,0.237,0.155,0.201395813,0.345962114,0.306081755,0.146560319,11,10,0.292,0.227,0.101,0.078,0.108,0.289,12,4.05,19.26,3779,2089,"b",0.187,"250,000 - 1,000,000","metro"
2380,248,"Metro","Metro > 1 million","1","Nonspecialized",0.515,0.08,0.068,0.015,0.507,0.222,0.151,0.174302789,0.306772908,0.272908367,0.246015936,10,9,0.286,0.199,0.103,0.086,0.202,0.276,10,1.8,8.39,1790,1899,"b",0.135,"> 1,000,000","metro"
1431,317,"Metro","Metro 250k - 1 million","2","Mining-dependent",0.498,0.034,0.258,0.087,0.502,0.249,0.132,0.110778443,0.259481038,0.321357285,0.308383234,15,9,0.3,0.228,0.109,0.098,0.139,0.28,10,8,12.4,1520,899,"a",0.315,"250,000 - 1,000,000","metro"
1896,389,"Nonmetro","Urban >20,000 metro-adjacent","3","Mining-dependent",0.457,0.056,0.22,0.112,0.509,0.238,0.18,0.14101291,0.387288977,0.296921549,0.174776564,12,13,0.309,0.21,0.123,0.08,0.112,0.327,10,4.4,22.06,2040,1649,"a",0.145,">20,000","adjacent"
5225,222,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.506,0.057,0.231,0.1,0.51,0.209,0.153,0.090909091,0.216783217,0.287712288,0.404595405,13,8,0.267,0.175,0.111,0.096,0.225,0.212,13,9.4,16.68,970,789,"a",0.37,"250,000 - 1,000,000","metro"
4139,243,"Metro","Metro > 1 million","1","Nonspecialized",0.498,0.063,0.223,0.07,0.517,0.237,0.129,0.146022155,0.29204431,0.229607251,0.332326284,13,7,0.226,0.145,0.08,0.076,0.149,0.263,11,5.6,7.51,1240,1399,"b",0.533,"> 1,000,000","metro"
1275,255,"Metro","Metro > 1 million","1","Nonspecialized",0.505,0.047,0.267,0.105,0.523,0.168,0.216,0.096933729,0.296735905,0.3115727,0.294757666,9,12,0.237,0.2,0.109,0.089,0.176,0.197,11,4.47,13.92,1629,1129,"b",0.229,"> 1,000,000","metro"
5986,289,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.378,0.078,0.287,0.098,0.507,0.283,0.076,0.145748988,0.270242915,0.388663968,0.19534413,19,6,0.343,0.198,0.123,0.092,0.112,0.296,12,7.5,26.19,10260,16840,"a",0.54,"250,000 - 1,000,000","metro"
5276,264,"Metro","Metro <250k","2","Federal/State government-dependent",0.52,0.062,0.147,0.04,0.507,0.232,0.151,0.083086053,0.286844708,0.302670623,0.327398615,11,9,0.305,0.187,0.103,0.087,0.191,0.264,12,4.29,10.03,1509,889,"b",0.173,"< 250,000","metro"
5911,174,"Metro","Metro > 1 million","1","Nonspecialized",0.557,0.036,0.153,0.067,0.502,0.214,0.144,0.115346038,0.168505517,0.262788365,0.45336008,12,6,0.206,0.104,0.072,0.076,0.203,0.151,8,2.71,5.41,1069,1029,"b",0.535,"> 1,000,000","metro"
71,249,"Nonmetro","Urban >20,000 metro-adjacent","3","Recreation",0.397,0.082,0.232,0.157,0.495,0.198,0.255,0.156345178,0.296446701,0.377664975,0.169543147,12,15,0.273,0.25,0.118,0.085,0.145,0.256,10,8.8,25.83,1759,1709,"a",0.356,">20,000","adjacent"
6252,295,"Nonmetro","Rural metro-adjacent","5","Nonspecialized",0.366,0.068,0.285,0.089,0.503,0.228,0.202,0.248770895,0.366764995,0.26647001,0.1179941,11,13,0.39,0.271,0.167,0.123,0.087,0.366,11,23.3,20.59,4289,6470,"a",0.421,"< 2,500","adjacent"
3458,236,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.494,0.059,0.162,0.045,0.512,0.214,0.127,0.062937063,0.227772228,0.354645355,0.354645355,12,8,0.306,0.18,0.098,0.084,0.168,0.203,13,2.37,10.57,1569,1020,"b",0.166,"250,000 - 1,000,000","metro"
2838,316,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.357,0.073,0.246,0.04,0.529,0.2,0.177,0.173869347,0.378894472,0.253266332,0.193969849,12,14,0.346,0.283,0.145,0.124,0.058,0.388,13,8.49,20.36,2649,1480,"b",0.07,">20,000","adjacent"
4480,262,"Metro","Metro <250k","2","Federal/State government-dependent",0.51,0.049,0.205,0.098,0.498,0.208,0.097,0.099802372,0.27173913,0.283596838,0.34486166,12,6,0.265,0.144,0.087,0.071,0.175,0.245,14,2.07,8.03,2489,1500,"b",0.186,"< 250,000","metro"
2474,325,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.373,0.093,0.339,0.091,0.521,0.271,0.121,0.252758275,0.32998997,0.292878636,0.124373119,14,9,0.409,0.254,0.162,0.112,0.088,0.369,12,23.24,36.93,5359,2249,"b",0.714,">20,000","adjacent"
1732,239,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.472,0.053,0.306,0.12,0.509,0.246,0.123,0.19265144,0.277060576,0.324726912,0.205561072,14,8,0.291,0.26,0.102,0.091,0.266,0.253,9,6.04,12.25,2179,1359,"b",0.677,"250,000 - 1,000,000","metro"
