"row_id","heart_disease_mortality_per_100k","metro","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","pure_population","demo__pct_nonwhite","metro_adjacency"
5510,260,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.559,0.031,0.189,0.077,0.487,0.242,0.176,0.126518219,0.325910931,0.372469636,0.175101215,12,12,0.292,0.197,0.117,0.076,0.282,14,49.55,4969,2489,"less_than_2500",0.169,"nonadjacent"
5511,232,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Mining",0.422,0.08,0.157,0.121,0.469,0.278,0.121,0.139112903,0.379032258,0.371975806,0.109879032,16,5,0.358,0.197,0.09,0.07,0.234,10,32.16,4520,2199,"2500_to_20k",0.536,"nonadjacent"
5513,329,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Manufacturing",0.473,0.055,0.2,0.104,0.499,0.231,0.175,0.137373737,0.466666667,0.284848485,0.111111111,11,10,0.342,0.217,0.123,0.066,0.293,13,25.21,4430,2219,"2500_to_20k",0.049,"adjacent"
5514,320,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.407,0.083,0.192,0.052,0.488,0.195,0.218,0.15,0.428,0.31,0.112,9,12,0.354,0.317,0.108,0.093,0.229,12,14.85,2579,3090,"less_than_2500",0.046,"adjacent"
5515,216,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.57,0.055,0.081,0.025,0.496,0.196,0.138,0.059,0.274,0.28,0.387,8,6,0.238,0.14,0.075,0.072,0.172,11,7.59,2160,1780,"more_than_1mil",0.129,"metro"
5517,378,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.395,0.067,0.329,0.14,0.511,0.252,0.124,0.243564356,0.384158416,0.279207921,0.093069307,14,10,0.319,0.323,0.103,0.085,0.258,9,32.06,4519,3640,"more_than_1mil",0.326,"metro"
5518,213,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.635,0.033,0.221,0.166,0.499,0.234,0.202,0.062438057,0.319127849,0.337958375,0.280475719,9,4,0.314,NA,0.095,NA,0.318,13,NA,NA,NA,"less_than_2500",0.045,"nonadjacent"
5519,326,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Farming",0.463,0.057,0.241,0.086,0.503,0.246,0.204,0.165019763,0.482213439,0.229249012,0.123517787,14,15,0.318,0.305,0.116,0.083,0.358,9,28.86,2950,1770,"2500_to_20k",0.021,"nonadjacent"
5520,206,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.555,0.056,0.118,0.038,0.505,0.203,0.148,0.077689243,0.338645418,0.300796813,0.282868526,10,7,0.285,0.155,0.074,0.063,0.221,11,11.59,1570,1369,"more_than_20k",0.059,"adjacent"
5523,292,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.337,0.071,0.252,0.106,0.51,0.161,0.336,0.131658291,0.390954774,0.312562814,0.164824121,7,18,0.268,0.247,0.117,0.072,0.256,11,21.87,3569,1880,"less_than_250k",0.107,"metro"
5528,307,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.547,0.047,0.192,0.083,0.506,0.249,0.171,0.070158103,0.398221344,0.328063241,0.203557312,14,14,0.351,0.208,0.118,0.055,0.323,8,26.98,3329,1000,"2500_to_20k",0.15,"adjacent"
5530,228,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.671,0.015,0.211,0.123,0.503,0.236,0.165,0.058300395,0.368577075,0.410079051,0.163043478,19,9,0.247,0.146,0.081,0.111,0.305,10,50.14,3050,1469,"less_than_2500",0.019,"nonadjacent"
5532,328,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Manufacturing",0.494,0.051,0.199,0.086,0.494,0.229,0.176,0.138584247,0.458624128,0.290129611,0.112662014,11,10,0.343,0.218,0.141,0.061,0.24,13,24.33,4330,2620,"2500_to_20k",0.057,"adjacent"
5533,216,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.413,0.061,0.398,0.141,0.515,0.288,0.107,0.242,0.249,0.301,0.208,16,6,0.255,0.152,0.086,0.088,0.227,10,12.04,2679,2159,"250k_to_1mil",0.866,"metro"
5534,326,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.322,0.115,0.257,0.078,0.513,0.241,0.151,0.213505462,0.339622642,0.281032771,0.165839126,13,10,0.369,0.235,0.137,0.132,0.289,12,23.36,5470,1319,"2500_to_20k",0.514,"adjacent"
5535,313,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.483,0.061,0.205,0.055,0.538,0.131,0.072,0.107070707,0.225252525,0.311111111,0.356565657,8,5,0.292,NA,0.068,0.08,0.203,13,NA,1709,1390,"less_than_250k",0.143,"metro"
5537,239,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.469,0.051,0.206,0.102,0.513,0.199,0.194,0.099901088,0.355093966,0.310583581,0.234421365,10,10,0.268,0.2,0.091,0.076,0.221,12,25.38,3599,2330,"more_than_1mil",0.106,"metro"
5539,313,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.644,0.022,0.249,0.16,0.509,0.23,0.282,0.212212212,0.264264264,0.27027027,0.253253253,13,14,0.302,NA,0.136,NA,0.286,9,NA,NA,NA,"less_than_2500",0.18,"nonadjacent"
5540,220,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Government",0.48,0.061,0.21,0.061,0.492,0.179,0.139,0.091360477,0.258192651,0.309831182,0.34061569,9,7,0.272,0.151,0.069,0.057,0.177,11,8.85,2319,1890,"more_than_20k",0.119,"adjacent"
5541,289,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Mining",0.479,0.026,0.414,0.217,0.494,0.341,0.1,0.396569122,0.278506559,0.215943491,0.108980827,21,6,0.325,NA,0.094,0.069,0.271,9,34.35,9249,5999,"2500_to_20k",0.407,"nonadjacent"
5545,332,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.466,0.06,0.126,0.041,0.504,0.221,0.143,0.110887097,0.318548387,0.262096774,0.308467742,11,8,0.272,0.191,0.106,0.076,0.275,11,4.71,1550,1070,"more_than_1mil",0.372,"metro"
5546,187,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.516,0.045,0.185,0.068,0.498,0.171,0.141,0.047141424,0.152457372,0.270812437,0.529588766,8,7,0.204,0.121,0.061,0.048,0.161,9,7.92,1599,779,"less_than_250k",0.14,"metro"
5547,252,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.532,0.038,0.115,0.036,0.506,0.234,0.128,0.089641434,0.249003984,0.284860558,0.376494024,12,8,0.276,0.15,0.089,0.079,0.212,13,8.47,1509,1420,"more_than_1mil",0.284,"metro"
5548,262,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Government",0.32,0.052,0.284,0.114,0.399,0.212,0.111,0.275793651,0.339285714,0.298611111,0.086309524,12,9,0.296,NA,0.102,0.089,0.263,9,18.31,5740,3560,"2500_to_20k",0.662,"adjacent"
5551,467,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.464,0.075,0.265,0.054,0.53,0.251,0.166,0.231943032,0.397761953,0.24923703,0.121057986,13,13,0.366,0.235,0.143,0.153,0.337,12,28.23,6249,1790,"2500_to_20k",0.516,"adjacent"
5552,199,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.486,0.042,0.169,0.065,0.512,0.168,0.247,0.06993007,0.318681319,0.303696304,0.307692308,8,12,0.224,0.173,0.094,0.07,0.208,10,14.7,2270,809,"less_than_2500",0.043,"adjacent"
5556,232,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.496,0.016,0.142,0.084,0.501,0.231,0.221,0.132734531,0.293413174,0.30738523,0.266467066,12,13,0.337,0.16,0.106,0.056,0.264,10,NA,2620,2629,"less_than_2500",0.059,"nonadjacent"
5559,407,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.415,0.071,0.249,0.08,0.525,0.227,0.178,0.232142857,0.360119048,0.285714286,0.12202381,13,14,0.329,0.257,0.129,0.115,0.287,13,23.13,4419,1900,"2500_to_20k",0.327,"adjacent"
5562,252,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.489,0.049,0.217,0.084,0.509,0.267,0.122,0.108267717,0.31988189,0.296259843,0.275590551,12,7,0.279,0.162,0.1,0.065,0.259,13,10.37,2830,2210,"more_than_1mil",0.25,"metro"
5563,312,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.38,0.079,0.239,0.064,0.51,0.226,0.149,0.257228315,0.437686939,0.209371884,0.095712861,8,13,0.334,0.242,0.119,0.111,0.352,13,36.13,6420,4799,"250k_to_1mil",0.026,"metro"
5565,267,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Government",0.425,0.094,0.286,0.135,0.508,0.181,0.239,0.108910891,0.333663366,0.362376238,0.195049505,9,13,0.294,0.202,0.109,0.077,0.226,11,24.62,1939,1619,"2500_to_20k",0.032,"nonadjacent"
5566,352,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.404,0.087,0.281,0.101,0.499,0.23,0.146,0.183714002,0.418073486,0.275074479,0.123138034,13,12,0.336,0.226,0.149,0.118,0.33,13,19.4,2120,1300,"more_than_20k",0.336,"nonadjacent"
5567,303,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Nonspecialized",0.465,0.066,0.161,0.034,0.517,0.222,0.204,0.129032258,0.349798387,0.388104839,0.133064516,11,12,0.289,NA,0.109,0.08,0.295,14,11.77,4150,2360,"2500_to_20k",0.032,"nonadjacent"
5571,242,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.48,0.04,0.244,0.118,0.51,0.259,0.128,0.121975806,0.291330645,0.321572581,0.265120968,12,7,0.311,0.207,0.085,0.082,0.218,8,13.17,3969,3249,"more_than_1mil",0.462,"metro"
5572,220,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.53,0.053,0.179,0.07,0.501,0.24,0.113,0.079158317,0.24248497,0.379759519,0.298597194,13,7,0.287,0.153,0.084,0.061,0.19,11,8.16,1609,1909,"more_than_1mil",0.22,"metro"
5573,266,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Government",0.379,0.083,0.167,0.052,0.502,0.199,0.23,0.125370188,0.362290227,0.34254689,0.169792695,8,12,0.296,0.353,0.114,0.081,0.24,11,14.05,2779,1270,"2500_to_20k",0.027,"nonadjacent"
5575,236,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.443,0.062,0.275,0.089,0.503,0.274,0.123,0.196215139,0.260956175,0.336653386,0.206175299,13,7,0.259,0.146,0.095,0.06,0.188,9,11.77,2070,2459,"more_than_1mil",0.604,"metro"
5577,246,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.389,0.068,0.332,0.121,0.504,0.296,0.081,0.149437052,0.360286592,0.336745138,0.153531218,15,6,0.305,NA,0.094,0.092,0.256,13,26.1,NA,NA,"less_than_250k",0.375,"metro"
5578,247,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.415,0.051,0.257,0.089,0.472,0.266,0.105,0.148221344,0.274703557,0.410079051,0.166996047,18,6,0.311,0.172,0.08,0.069,0.252,9,17.76,1369,1740,"2500_to_20k",0.226,"adjacent"
5580,221,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.481,0.064,0.188,0.053,0.498,0.269,0.124,0.114141414,0.248484848,0.344444444,0.292929293,14,7,0.32,0.151,0.102,0.07,0.181,10,6.93,1549,1309,"250k_to_1mil",0.268,"metro"
5583,329,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.477,0.062,0.229,0.056,0.513,0.226,0.165,0.175298805,0.346613546,0.319721116,0.158366534,11,13,0.293,0.252,0.127,0.097,0.307,13,17.84,2690,1980,"more_than_20k",0.251,"adjacent"
5584,297,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.457,0.073,0.339,0.16,0.504,0.245,0.155,0.224206349,0.350198413,0.260912698,0.16468254,15,10,0.305,0.246,0.115,0.092,0.295,9,19.79,3349,3060,"more_than_20k",0.521,"adjacent"
5585,336,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.392,0.064,0.293,0.094,0.507,0.254,0.148,0.202620968,0.282258065,0.335685484,0.179435484,14,11,0.364,0.215,0.133,0.106,0.36,12,32.99,2429,1890,"more_than_20k",0.33,"adjacent"
5587,405,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.331,0.083,0.193,0.056,0.504,0.204,0.19,0.25,0.344246032,0.277777778,0.12797619,12,16,0.342,0.303,0.123,0.104,0.331,14,NA,6379,1079,"less_than_2500",0.277,"nonadjacent"
5588,283,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Manufacturing",0.428,0.072,0.142,0.037,0.445,0.197,0.163,0.162055336,0.418972332,0.303359684,0.115612648,10,10,0.31,0.139,0.09,0.084,0.262,12,24.51,3720,1960,"2500_to_20k",0.123,"adjacent"
5589,277,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.544,0.044,0.12,0.052,0.503,0.267,0.158,0.077534791,0.41749503,0.328031809,0.17693837,14,10,0.301,0.18,0.094,0.064,0.273,11,14.66,3030,2090,"2500_to_20k",0.025,"adjacent"
5591,380,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.402,0.088,0.256,0.1,0.531,0.238,0.177,0.187743191,0.507782101,0.223735409,0.0807393,13,13,0.319,NA,0.139,0.127,0.284,13,31.21,9700,9439,"less_than_2500",0.418,"adjacent"
5592,214,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Nonspecialized",0.528,0.068,0.136,0.069,0.498,0.238,0.172,0.10266535,0.388943731,0.328726555,0.179664363,12,9,0.293,0.207,0.082,0.067,0.221,13,15.91,3349,1739,"2500_to_20k",0.02,"adjacent"
5595,328,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.523,0.05,0.109,0.027,0.505,0.228,0.174,0.082677165,0.366141732,0.353346457,0.197834646,12,12,0.296,0.271,0.115,0.075,0.271,12,13.95,1859,1800,"more_than_20k",0.071,"adjacent"
5596,367,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.503,0.024,0.275,0.187,0.496,0.255,0.184,0.163,0.393,0.237,0.207,17,11,0.325,NA,0.117,0.069,0.357,11,60.11,3709,3690,"less_than_2500",0.199,"nonadjacent"
5598,267,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Nonspecialized",0.448,0.078,0.148,0.045,0.473,0.212,0.199,0.12039801,0.355223881,0.358208955,0.166169154,10,12,0.331,0.16,0.104,0.071,0.271,11,15.18,5190,3049,"2500_to_20k",0.068,"adjacent"
5599,360,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.479,0.039,0.236,0.108,0.499,0.254,0.144,0.13253012,0.369477912,0.313253012,0.184738956,11,10,0.369,0.27,0.096,0.091,0.3,10,20.12,3869,2199,"more_than_1mil",0.116,"metro"
5605,282,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.445,0.058,0.196,0.047,0.533,0.193,0.137,0.119760479,0.250499002,0.29740519,0.332335329,15,10,0.295,0.243,0.117,0.079,0.235,13,9.38,969,809,"250k_to_1mil",0.346,"metro"
5608,203,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.531,0.039,0.148,0.054,0.519,0.234,0.134,0.087349398,0.135542169,0.191767068,0.585341365,13,5,0.188,0.081,0.071,0.076,0.164,13,6.23,899,720,"more_than_1mil",0.498,"metro"
5609,221,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Recreation",0.448,0.11,0.192,0.075,0.49,0.177,0.287,0.072336266,0.33431085,0.364613881,0.228739003,12,14,0.315,NA,0.123,NA,0.245,10,NA,NA,NA,"less_than_2500",0.017,"nonadjacent"
5610,299,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.405,0.072,0.211,0.065,0.51,0.272,0.075,0.083416087,0.296921549,0.371400199,0.248262165,18,6,0.311,0.279,0.106,0.078,0.333,15,16.36,2720,2229,"250k_to_1mil",0.312,"metro"
5612,265,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.459,0.039,0.18,0.074,0.507,0.173,0.277,0.07638191,0.334673367,0.291457286,0.297487437,7,13,0.279,0.254,0.128,0.081,0.247,12,20.68,4440,2219,"more_than_1mil",0.111,"metro"
5613,203,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.527,0.038,0.163,0.055,0.519,0.241,0.134,0.086870681,0.14017769,0.196446199,0.576505429,13,6,0.192,0.076,0.072,0.076,0.174,13,5.29,859,740,"more_than_1mil",0.515,"metro"
5615,242,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Recreation",0.398,0.08,0.243,0.081,0.508,0.183,0.237,0.135764944,0.263424519,0.334346505,0.266464032,8,11,0.298,0.219,0.113,0.081,0.252,12,26.04,3049,2339,"250k_to_1mil",0.187,"metro"
5617,180,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Mining",0.583,0.044,0.13,0.086,0.478,0.15,0.167,0.037623762,0.217821782,0.334653465,0.40990099,6,5,0.177,0.186,0.06,0.113,0.16,13,17.91,3010,NA,"more_than_1mil",0.106,"metro"
5620,221,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Government",0.245,0.061,0.209,0.108,0.278,0.134,0.118,0.166666667,0.394949495,0.333333333,0.105050505,5,8,0.239,0.151,0.071,0.096,0.237,14,34.26,NA,2860,"less_than_2500",0.425,"adjacent"
5621,260,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.344,0.047,0.208,0.069,0.454,0.251,0.083,0.099502488,0.289552239,0.420895522,0.190049751,23,6,0.269,0.255,0.08,0.069,0.243,12,15.57,1119,3050,"less_than_250k",0.297,"metro"
5623,255,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.534,0.047,0.144,0.05,0.512,0.238,0.154,0.103869654,0.356415479,0.342158859,0.197556008,13,10,0.33,0.214,0.099,0.082,0.293,9,12.61,2160,2219,"250k_to_1mil",0.087,"metro"
5626,315,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.421,0.061,0.172,0.073,0.448,0.184,0.198,0.143143143,0.395395395,0.322322322,0.139139139,8,12,0.311,NA,0.124,0.095,0.253,13,33.38,1679,NA,"less_than_2500",0.06,"adjacent"
5627,250,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.544,0.046,0.14,0.044,0.513,0.212,0.142,0.083333333,0.331325301,0.309236948,0.276104418,13,9,0.278,0.212,0.09,0.086,0.226,11,10.34,1630,1090,"less_than_250k",0.163,"metro"
5628,248,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Recreation",0.491,0.081,0.139,0.05,0.489,0.204,0.217,0.112983152,0.420218038,0.312190287,0.154608523,10,12,0.292,0.223,0.092,0.071,0.26,11,21.49,1990,1159,"2500_to_20k",0.041,"adjacent"
5630,283,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.366,0.076,0.343,0.119,0.502,0.266,0.116,0.23582996,0.307692308,0.329959514,0.126518219,13,8,0.285,0.193,0.114,0.085,0.297,12,NA,10650,5199,"less_than_250k",0.303,"metro"
5632,373,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.394,0.09,0.253,0.081,0.503,0.24,0.175,0.302788845,0.365537849,0.240039841,0.091633466,10,12,0.318,0.206,0.105,0.1,0.361,14,45.72,3470,2550,"less_than_2500",0.036,"nonadjacent"
5634,349,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Mining",0.465,0.064,0.168,0.068,0.508,0.206,0.197,0.125742574,0.489108911,0.297029703,0.088118812,11,13,0.278,0.343,0.132,0.08,0.284,14,16.13,7810,1959,"2500_to_20k",0.043,"adjacent"
5636,308,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.411,0.07,0.34,0.119,0.521,0.254,0.152,0.244554455,0.365346535,0.253465347,0.136633663,14,10,0.326,0.261,0.119,0.1,0.294,12,22.74,5120,2290,"2500_to_20k",0.4,"adjacent"
5640,262,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.518,0.049,0.229,0.125,0.479,0.259,0.198,0.106930693,0.363366337,0.367326733,0.162376238,13,7,0.318,0.186,0.104,0.089,0.224,9,NA,NA,1369,"less_than_250k",0.067,"metro"
5641,281,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Manufacturing",0.429,0.064,0.258,0.131,0.49,0.24,0.184,0.157157157,0.479479479,0.23023023,0.133133133,13,15,0.301,0.438,0.109,0.066,0.289,9,33.76,6649,1660,"less_than_2500",0.195,"nonadjacent"
5645,230,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.508,0.057,0.212,0.139,0.494,0.288,0.156,0.186868687,0.436363636,0.262626263,0.114141414,16,11,0.291,0.218,0.08,0.046,0.251,12,21.79,2179,2479,"2500_to_20k",0.047,"adjacent"
5646,210,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.528,0.046,0.235,0.092,0.529,0.218,0.109,0.127638191,0.174874372,0.246231156,0.451256281,15,6,0.286,0.135,0.095,0.087,0.195,12,8.43,1409,819,"250k_to_1mil",0.568,"metro"
5649,257,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.517,0.043,0.11,0.043,0.512,0.254,0.112,0.070850202,0.324898785,0.33097166,0.273279352,12,7,0.331,0.154,0.109,0.109,0.24,13,14.71,1490,2029,"more_than_1mil",0.516,"metro"
5650,347,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Manufacturing",0.439,0.079,0.225,0.072,0.527,0.231,0.165,0.18356998,0.373225152,0.270791075,0.172413793,11,12,0.353,0.234,0.154,0.135,0.325,12,29.87,3859,1839,"less_than_250k",0.426,"metro"
5654,314,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.317,0.057,0.396,0.216,0.496,0.196,0.285,0.185410334,0.282674772,0.311043566,0.220871327,9,15,0.289,NA,0.125,NA,0.289,9,NA,1709,NA,"less_than_2500",0.279,"nonadjacent"
5657,222,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Farming",0.544,0.029,0.125,0.058,0.496,0.234,0.191,0.063200815,0.307849134,0.47196738,0.156982671,11,12,0.281,0.239,0.083,NA,0.293,10,NA,2609,NA,"less_than_2500",0.024,"nonadjacent"
5658,356,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.506,0.044,0.202,0.063,0.492,0.243,0.171,0.134730539,0.347305389,0.343313373,0.174650699,11,13,0.386,0.216,0.117,0.072,0.334,9,23.79,2989,3029,"2500_to_20k",0.065,"adjacent"
